Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ POR,"L, 116-119",38,10,16,62.5,0,2,0.0,7,11,63.6,3,5,8,4,6,3,1,5,27
"Mon, Jan 29",@ DEN,"L, 107-113",37,11,19,57.9,1,1,100.0,6,11,54.5,2,10,12,4,2,1,1,4,29
"Sat, Jan 27",vs. NOR,"W, 117-141",29,11,16,68.8,1,1,100.0,7,11,63.6,1,11,12,4,1,2,0,3,30
"Fri, Jan 26",vs. CLE,"L, 112-100",36,9,13,69.2,0,0,0.0,4,9,44.4,2,9,11,9,6,1,1,5,22
"Wed, Jan 24",vs. CLE,"W, 116-126",35,16,24,66.7,1,1,100.0,2,3,66.7,2,16,18,10,2,0,2,3,35
"Mon, Jan 22",@ DET,"W, 122-113",36,11,25,44.0,1,5,20.0,8,12,66.7,3,14,17,10,2,3,2,3,31
"Sat, Jan 20",@ DET,"W, 141-135",38,10,16,62.5,0,1,0.0,11,22,50.0,3,7,10,9,5,2,1,1,31
"Sun, Jan 14",vs. SAC,"W, 142-143",40,9,16,56.3,0,2,0.0,9,14,64.3,1,9,10,10,4,3,0,4,27
"Sat, Jan 13",vs. GSW,"W, 118-129",37,13,22,59.1,1,3,33.3,6,8,75.0,3,6,9,5,4,0,0,3,33
"Thu, Jan 11",vs. BOS,"W, 102-135",26,10,13,76.9,0,0,0.0,4,5,80.0,5,7,12,6,4,1,1,2,24
"Mon, Jan 8",vs. UTH,"L, 132-116",38,10,20,50.0,0,2,0.0,5,9,55.6,4,6,10,11,4,0,0,5,25
