Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ OKC,"L, 100-105",39,7,16,43.8,1,3,33.3,1,6,16.7,4,9,13,7,1,1,4,2,16
"Mon, Jan 29",vs. MIL,"W, 107-113",25,2,6,33.3,1,2,50.0,3,4,75.0,2,4,6,2,2,0,1,6,8
"Sat, Jan 27",vs. PHI,"W, 105-111",31,6,8,75.0,2,3,66.7,4,6,66.7,2,2,4,2,1,1,0,1,18
"Thu, Jan 25",@ NYK,"L, 84-122",30,5,10,50.0,0,1,0.0,2,2,100.0,1,4,5,2,1,1,0,2,12
"Tue, Jan 23",@ IND,"W, 114-109",32,3,5,60.0,0,1,0.0,3,3,100.0,0,1,1,1,0,0,2,3,9
"Sun, Jan 21",@ WAS,"W, 113-104",31,4,10,40.0,0,0,0.0,3,7,42.9,3,7,10,2,1,1,3,0,11
"Fri, Jan 19",@ BOS,"W, 102-100",42,0,6,0.0,0,3,0.0,2,3,66.7,2,8,10,3,1,0,1,3,2
"Tue, Jan 16",@ PHI,"L, 121-126",39,7,11,63.6,0,1,0.0,2,6,33.3,3,3,6,4,2,0,0,5,16
"Sun, Jan 14",vs. IND,"W, 109-117",37,7,10,70.0,0,1,0.0,6,8,75.0,1,9,10,3,2,0,0,0,20
"Fri, Jan 12",vs. NOR,"W, 113-125",31,7,12,58.3,0,2,0.0,1,3,33.3,3,2,5,2,2,0,0,2,15
"Wed, Jan 10",@ UTH,"L, 111-124",29,5,6,83.3,2,2,100.0,0,0,0.0,2,3,5,4,2,1,0,4,12
