Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ OKC,"L, 100-105",11,2,3,66.7,1,2,50.0,0,0,0.0,0,1,1,0,0,1,1,3,5
"Thu, Jan 25",@ NYK,"L, 84-122",12,2,4,50.0,0,2,0.0,0,0,0.0,0,1,1,0,0,1,0,2,4
"Fri, Jan 19",@ BOS,"W, 102-100",3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Sun, Jan 14",vs. IND,"W, 109-117",0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Fri, Jan 12",vs. NOR,"W, 113-125",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
"Wed, Jan 10",@ UTH,"L, 111-124",12,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0,1,0,1,0,2,3
"Sun, Jan 7",vs. DET,"W, 114-131",4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Fri, Jan 5",vs. ORL,"L, 122-120",10,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0
"Fri, Dec 29",vs. OKC,"L, 119-93",16,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0
"Thu, Dec 28",vs. MEM,"W, 105-142",18,3,5,60.0,2,3,66.7,0,0,0.0,0,2,2,1,0,2,0,2,8
"Mon, Dec 18",vs. DAL,"W, 104-130",5,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0
