Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. DEN,"W, 100-105",36,10,22,45.5,2,3,66.7,12,13,92.3,1,6,7,5,2,1,2,4,34
"Mon, Jan 29",vs. MIN,"L, 107-101",39,10,18,55.6,2,3,66.7,15,16,93.8,2,5,7,8,4,2,0,2,37
"Sun, Jan 28",@ DET,"L, 104-120",29,13,20,65.0,1,1,100.0,4,5,80.0,3,2,5,4,3,1,0,3,31
"Fri, Jan 26",@ NOR,"W, 107-83",32,10,21,47.6,3,8,37.5,8,9,88.9,0,4,4,5,4,2,1,0,31
"Wed, Jan 24",@ SAS,"W, 140-114",29,9,15,60.0,2,2,100.0,12,12,100.0,2,4,6,10,4,2,1,3,32
"Tue, Jan 23",vs. POR,"W, 109-111",35,10,24,41.7,0,3,0.0,13,17,76.5,2,4,6,10,3,5,0,3,33
"Sat, Jan 20",@ MIN,"W, 102-97",37,10,22,45.5,1,2,50.0,12,13,92.3,1,1,2,6,2,2,0,0,33
"Thu, Jan 18",@ UTH,"W, 134-129",35,8,15,53.3,0,1,0.0,15,17,88.2,1,5,6,6,4,1,1,4,31
"Tue, Jan 16",@ LAC,"L, 117-128",34,6,16,37.5,0,3,0.0,7,8,87.5,1,1,2,4,2,0,2,4,19
"Mon, Jan 15",@ LAL,"L, 105-112",34,9,19,47.4,1,6,16.7,5,5,100.0,0,3,3,6,3,1,1,3,24
"Sat, Jan 13",vs. ORL,"W, 100-112",36,13,20,65.0,0,4,0.0,11,12,91.7,2,4,6,7,0,3,1,2,37
