Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Sun, Jan 7",vs. POR,"L, 134-127",17,4,7,57.1,0,0,0.0,3,4,75.0,3,3,6,2,0,0,1,3,11
"Fri, Jan 5",vs. OKC,"W, 115-124",9,1,3,33.3,0,0,0.0,4,4,100.0,1,1,2,2,0,1,0,1,6
"Wed, Jan 3",@ HOU,"L, 101-112",20,4,7,57.1,0,0,0.0,3,6,50.0,4,8,12,1,1,1,1,5,11
"Tue, Jan 2",@ NOR,"L, 85-112",17,6,9,66.7,0,0,0.0,0,0,0.0,3,6,9,2,1,0,1,0,12
"Sun, Dec 31",@ OKC,"L, 108-124",8,1,1,100.0,0,0,0.0,1,2,50.0,1,1,2,0,0,1,1,1,3
"Fri, Dec 29",@ WAS,"L, 104-110",18,5,7,71.4,0,0,0.0,0,0,0.0,5,4,9,3,2,0,0,3,10
"Wed, Dec 27",vs. MIL,"L, 144-122",16,5,6,83.3,1,1,100.0,1,2,50.0,2,2,4,4,0,0,1,3,12
"Tue, Dec 26",@ DET,"W, 118-112",22,3,4,75.0,0,0,0.0,5,7,71.4,3,8,11,3,1,2,4,1,11
"Sat, Dec 23",vs. DET,"W, 115-126",18,5,6,83.3,0,0,0.0,1,3,33.3,1,2,3,1,1,0,0,4,11
"Fri, Dec 22",vs. DEN,"L, 122-117",19,5,8,62.5,0,0,0.0,3,6,50.0,5,5,10,4,0,2,2,2,13
"Wed, Dec 20",vs. NYK,"L, 121-102",19,3,7,42.9,0,0,0.0,3,4,75.0,9,6,15,3,1,1,0,4,9
