Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ MIA,"L, 106-115",38,12,18,66.7,7,11,63.6,2,2,100.0,1,4,5,2,0,1,2,5,33
"Mon, Jan 29",@ MEM,"W, 103-94",25,2,7,28.6,1,4,25.0,0,0,0.0,1,4,5,2,4,2,0,2,5
"Sat, Jan 27",@ DAL,"W, 120-115",40,5,13,38.5,1,6,16.7,4,6,66.7,1,3,4,2,0,0,3,4,15
"Thu, Jan 25",@ GSW,"W, 134-133",38,5,12,41.7,2,7,28.6,2,2,100.0,1,5,6,1,0,1,2,2,14
"Mon, Jan 22",vs. ATL,"W, 107-122",32,5,12,41.7,2,7,28.6,1,2,50.0,2,4,6,2,0,2,0,3,13
"Thu, Jan 18",vs. IND,"L, 126-121",38,11,18,61.1,1,5,20.0,4,5,80.0,3,6,9,0,1,2,1,3,27
"Tue, Jan 16",@ PHO,"L, 117-119",35,7,12,58.3,3,5,60.0,1,2,50.0,1,3,4,3,1,1,1,3,18
"Sun, Jan 14",@ MIL,"L, 142-143",19,2,9,22.2,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,1,4
"Fri, Jan 12",@ PHI,"L, 93-112",35,6,14,42.9,3,7,42.9,0,1,0.0,2,6,8,3,2,1,2,2,15
"Wed, Jan 10",@ CHA,"W, 123-98",32,11,18,61.1,3,7,42.9,0,0,0.0,0,6,6,3,0,0,1,2,25
"Tue, Jan 9",@ DET,"W, 131-110",35,13,17,76.5,5,9,55.6,1,1,100.0,0,5,5,2,1,1,2,2,32
