Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ MEM,"W, 108-101",29,4,8,50.0,2,4,50.0,1,2,50.0,4,6,10,4,0,1,0,1,11
"Wed, Jan 31",vs. DET,"W, 121-128",31,1,6,16.7,0,4,0.0,0,0,0.0,0,4,4,1,2,1,0,4,2
"Mon, Jan 29",vs. LAC,"W, 108-118",35,4,8,50.0,3,7,42.9,3,3,100.0,1,6,7,4,2,0,0,5,14
"Fri, Jan 26",@ MIL,"W, 112-100",35,3,10,30.0,2,7,28.6,3,4,75.0,2,5,7,4,1,2,0,2,11
"Wed, Jan 24",@ MIL,"L, 116-126",34,6,11,54.5,2,6,33.3,0,0,0.0,0,4,4,2,1,2,0,5,14
"Mon, Jan 22",@ ORL,"W, 126-99",27,4,7,57.1,2,4,50.0,0,0,0.0,1,3,4,4,1,1,0,0,10
"Sat, Jan 20",@ ATL,"W, 116-95",20,5,10,50.0,1,4,25.0,2,2,100.0,2,1,3,7,2,1,0,1,13
"Wed, Jan 17",vs. MIL,"W, 95-135",22,2,4,50.0,0,1,0.0,2,2,100.0,0,6,6,3,0,0,1,1,6
"Mon, Jan 15",vs. CHI,"W, 91-109",35,1,8,12.5,0,6,0.0,0,0,0.0,1,4,5,4,2,0,1,2,2
"Thu, Jan 11",vs. BKN,"W, 102-111",7,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Sun, Jan 7",vs. SAS,"W, 115-117",37,3,11,27.3,2,9,22.2,0,0,0.0,1,4,5,4,2,2,0,2,8
