Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. PHO,"L, 136-120",40,7,16,43.8,6,12,50.0,1,3,33.3,1,2,3,2,2,1,0,2,21
"Mon, Jan 29",vs. UTH,"W, 114-147",37,12,24,50.0,6,14,42.9,3,3,100.0,1,2,3,4,1,1,0,3,33
"Sat, Jan 27",vs. HOU,"W, 104-106",41,6,14,42.9,3,8,37.5,4,6,66.7,0,5,5,1,3,3,1,3,19
"Thu, Jan 25",vs. MIN,"L, 96-94",35,8,18,44.4,2,8,25.0,3,5,60.0,0,1,1,3,3,2,0,1,21
"Tue, Jan 23",vs. NYK,"L, 108-103",37,14,26,53.8,7,13,53.8,1,2,50.0,0,5,5,5,0,1,0,2,36
"Sun, Jan 21",@ LAC,"L, 114-125",38,9,17,52.9,4,7,57.1,4,4,100.0,1,5,6,5,3,1,1,1,26
"Fri, Jan 19",@ LAL,"W, 130-112",35,6,11,54.5,4,8,50.0,1,2,50.0,0,1,1,5,2,2,0,1,17
"Wed, Jan 17",@ POR,"L, 103-105",34,7,18,38.9,3,9,33.3,4,6,66.7,0,4,4,4,1,0,1,4,21
"Mon, Jan 15",vs. MIA,"L, 96-95",44,10,23,43.5,2,10,20.0,4,4,100.0,2,7,9,6,1,2,2,1,26
"Thu, Jan 11",@ CLE,"L, 102-111",39,6,18,33.3,2,6,33.3,12,13,92.3,0,6,6,1,4,1,0,3,26
"Sun, Jan 7",vs. POR,"L, 134-127",44,15,26,57.7,4,8,50.0,8,8,100.0,0,4,4,3,3,0,0,0,42
