Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 26",vs. LAC,"L, 127-107",36,9,19,47.4,0,2,0.0,4,8,50.0,2,4,6,4,3,1,0,1,22
"Mon, Jan 22",vs. MEM,"L, 108-100",37,12,18,66.7,0,2,0.0,5,6,83.3,1,8,9,1,2,0,1,3,29
"Sat, Jan 20",@ NYK,"L, 100-126",29,8,15,53.3,1,3,33.3,3,9,33.3,2,6,8,4,0,1,0,2,20
"Thu, Jan 18",vs. CHI,"L, 116-110",35,6,16,37.5,1,6,16.7,4,5,80.0,0,4,4,6,1,1,0,2,17
"Wed, Jan 17",vs. MIA,"W, 97-121",36,9,14,64.3,1,3,33.3,7,13,53.8,3,5,8,3,0,0,0,1,26
"Mon, Jan 15",vs. BOS,"L, 105-96",36,11,19,57.9,0,4,0.0,2,3,66.7,0,9,9,4,0,0,0,4,24
"Fri, Jan 12",@ UTH,"L, 113-145",30,2,9,22.2,0,2,0.0,0,0,0.0,0,7,7,2,2,1,3,4,4
"Wed, Jan 10",@ LAC,"L, 120-126",37,10,16,62.5,4,6,66.7,0,0,0.0,1,4,5,4,4,0,0,4,24
"Tue, Jan 9",@ LAL,"L, 131-132",35,10,13,76.9,1,3,33.3,2,3,66.7,1,9,10,5,3,2,0,4,23
"Sun, Jan 7",@ GSW,"W, 133-118",36,13,20,65.0,5,8,62.5,6,8,75.0,0,6,6,6,0,1,0,3,37
"Fri, Jan 5",@ SAC,"L, 130-135",27,4,8,50.0,2,4,50.0,4,4,100.0,1,3,4,2,0,0,1,2,14
